index	gene_id	gene_name	expressions	expression_rate	percentile
2606	ENSG00000101997.13	CCDC22	563	100.0	91.24806504839505
57446	ENSG00000286909.1	AC024560.4	563	100.0	91.24806504839505
2609	ENSG00000102007.11	PLP2	563	100.0	91.24806504839505
44495	ENSG00000260032.2	NORAD	563	100.0	91.24806504839505
2612	ENSG00000102024.18	PLS3	563	100.0	91.24806504839505
2613	ENSG00000102030.16	NAA10	563	100.0	91.24806504839505
2615	ENSG00000102034.17	ELF4	563	100.0	91.24806504839505
2616	ENSG00000102038.16	SMARCA1	563	100.0	91.24806504839505
2619	ENSG00000102053.12	ZC3H12B	563	100.0	91.24806504839505
2620	ENSG00000102054.18	RBBP7	563	100.0	91.24806504839505
2624	ENSG00000102078.16	SLC25A14	563	100.0	91.24806504839505
2637	ENSG00000102158.20	MAGT1	563	100.0	91.24806504839505
2625	ENSG00000102081.15	FMR1	563	100.0	91.24806504839505
2626	ENSG00000102096.9	PIM2	563	100.0	91.24806504839505
2628	ENSG00000102100.16	SLC35A2	563	100.0	91.24806504839505
2629	ENSG00000102103.17	PQBP1	563	100.0	91.24806504839505
41255	ENSG00000254901.8	BORCS8	563	100.0	91.24806504839505
2632	ENSG00000102119.11	EMD	563	100.0	91.24806504839505
2633	ENSG00000102125.16	TAZ	563	100.0	91.24806504839505
2635	ENSG00000102144.15	PGK1	563	100.0	91.24806504839505
2791	ENSG00000103260.9	METRN	563	100.0	91.24806504839505
2793	ENSG00000103266.11	STUB1	563	100.0	91.24806504839505
2543	ENSG00000101473.17	ACOT8	563	100.0	91.24806504839505
2970	ENSG00000104825.17	NFKBIB	563	100.0	91.24806504839505
2958	ENSG00000104763.20	ASAH1	563	100.0	91.24806504839505
2960	ENSG00000104774.13	MAN2B1	563	100.0	91.24806504839505
24297	ENSG00000223396.4	RPS10P7	563	100.0	91.24806504839505
2963	ENSG00000104805.16	NUCB1	563	100.0	91.24806504839505
2965	ENSG00000104812.15	GYS1	563	100.0	91.24806504839505
26704	ENSG00000227057.10	WDR46	563	100.0	91.24806504839505
2968	ENSG00000104823.9	ECH1	563	100.0	91.24806504839505
2969	ENSG00000104824.17	HNRNPL	563	100.0	91.24806504839505
26710	ENSG00000227063.5	RPL41P1	563	100.0	91.24806504839505
2954	ENSG00000104738.18	MCM4	563	100.0	91.24806504839505
41065	ENSG00000254685.6	FPGT	563	100.0	91.24806504839505
2974	ENSG00000104835.15	SARS2	563	100.0	91.24806504839505
2976	ENSG00000104852.15	SNRNP70	563	100.0	91.24806504839505
2977	ENSG00000104853.16	CLPTM1	563	100.0	91.24806504839505
2978	ENSG00000104856.14	RELB	563	100.0	91.24806504839505
2979	ENSG00000104859.15	CLASRP	563	100.0	91.24806504839505
2980	ENSG00000104863.12	LIN7B	563	100.0	91.24806504839505
2981	ENSG00000104866.11	PPP1R37	563	100.0	91.24806504839505
2956	ENSG00000104756.16	KCTD9	563	100.0	91.24806504839505
2953	ENSG00000104731.14	KLHDC4	563	100.0	91.24806504839505
2983	ENSG00000104872.11	PIH1D1	563	100.0	91.24806504839505
2938	ENSG00000104613.12	INTS10	563	100.0	91.24806504839505
44674	ENSG00000260279.4	AC137932.1	563	100.0	91.24806504839505
2930	ENSG00000104517.13	UBR5	563	100.0	91.24806504839505
2931	ENSG00000104518.11	GSDMD	563	100.0	91.24806504839505
2932	ENSG00000104522.16	GFUS	563	100.0	91.24806504839505
2933	ENSG00000104524.14	PYCR3	563	100.0	91.24806504839505
2934	ENSG00000104529.17	EEF1D	563	100.0	91.24806504839505
2936	ENSG00000104549.12	SQLE	563	100.0	91.24806504839505
2937	ENSG00000104611.12	SH2D4A	563	100.0	91.24806504839505
2939	ENSG00000104626.15	ERI1	563	100.0	91.24806504839505
2948	ENSG00000104695.13	PPP2CB	563	100.0	91.24806504839505
2940	ENSG00000104635.15	SLC39A14	563	100.0	91.24806504839505
2941	ENSG00000104643.10	MTMR9	563	100.0	91.24806504839505
2942	ENSG00000104660.19	LEPROTL1	563	100.0	91.24806504839505
2943	ENSG00000104671.8	DCTN6	563	100.0	91.24806504839505
2944	ENSG00000104679.12	R3HCC1	563	100.0	91.24806504839505
2945	ENSG00000104687.14	GSR	563	100.0	91.24806504839505
2946	ENSG00000104689.10	TNFRSF10A	563	100.0	91.24806504839505
2947	ENSG00000104691.16	UBXN8	563	100.0	91.24806504839505
2982	ENSG00000104870.13	FCGRT	563	100.0	91.24806504839505
2986	ENSG00000104881.16	PPP1R13L	563	100.0	91.24806504839505
2926	ENSG00000104472.10	CHRAC1	563	100.0	91.24806504839505
3042	ENSG00000105173.14	CCNE1	563	100.0	91.24806504839505
3028	ENSG00000105063.19	PPP6R1	563	100.0	91.24806504839505
3029	ENSG00000105072.9	C19orf44	563	100.0	91.24806504839505
3030	ENSG00000105085.11	MED26	563	100.0	91.24806504839505
41001	ENSG00000254612.2	DNAJB6P1	563	100.0	91.24806504839505
3033	ENSG00000105127.9	AKAP8	563	100.0	91.24806504839505
3035	ENSG00000105135.16	ILVBL	563	100.0	91.24806504839505
3036	ENSG00000105136.21	ZNF419	563	100.0	91.24806504839505
3041	ENSG00000105171.10	POP4	563	100.0	91.24806504839505
3043	ENSG00000105176.18	URI1	563	100.0	91.24806504839505
3026	ENSG00000105053.11	VRK3	563	100.0	91.24806504839505
3044	ENSG00000105185.12	PDCD5	563	100.0	91.24806504839505
3045	ENSG00000105186.16	ANKRD27	563	100.0	91.24806504839505
3046	ENSG00000105193.9	RPS16	563	100.0	91.24806504839505
3047	ENSG00000105197.11	TIMM50	563	100.0	91.24806504839505
40988	ENSG00000254595.1	AC084337.1	563	100.0	91.24806504839505
3049	ENSG00000105202.9	FBL	563	100.0	91.24806504839505
3050	ENSG00000105204.14	DYRK1B	563	100.0	91.24806504839505
3053	ENSG00000105220.17	GPI	563	100.0	91.24806504839505
3027	ENSG00000105058.12	FAM32A	563	100.0	91.24806504839505
3022	ENSG00000104983.8	CCDC61	563	100.0	91.24806504839505
2987	ENSG00000104883.8	PEX11G	563	100.0	91.24806504839505
3004	ENSG00000104936.19	DMPK	563	100.0	91.24806504839505
2988	ENSG00000104884.16	ERCC2	563	100.0	91.24806504839505
2989	ENSG00000104885.18	DOT1L	563	100.0	91.24806504839505
2990	ENSG00000104886.12	PLEKHJ1	563	100.0	91.24806504839505
2995	ENSG00000104897.10	SF3A2	563	100.0	91.24806504839505
2999	ENSG00000104904.12	OAZ1	563	100.0	91.24806504839505
3000	ENSG00000104907.12	TRMT1	563	100.0	91.24806504839505
3001	ENSG00000104915.15	STX10	563	100.0	91.24806504839505
26725	ENSG00000227081.5	AC005912.1	563	100.0	91.24806504839505
41023	ENSG00000254635.6	WAC-AS1	563	100.0	91.24806504839505
3021	ENSG00000104980.8	TIMM44	563	100.0	91.24806504839505
3007	ENSG00000104946.13	TBC1D17	563	100.0	91.24806504839505
3010	ENSG00000104957.14	CCDC130	563	100.0	91.24806504839505
3011	ENSG00000104960.15	PTOV1	563	100.0	91.24806504839505
3012	ENSG00000104964.15	TLE5	563	100.0	91.24806504839505
3014	ENSG00000104969.11	SGTA	563	100.0	91.24806504839505
3017	ENSG00000104973.19	MED25	563	100.0	91.24806504839505
3019	ENSG00000104976.12	SNAPC2	563	100.0	91.24806504839505
3020	ENSG00000104979.9	C19orf53	563	100.0	91.24806504839505
2928	ENSG00000104497.14	SNX16	563	100.0	91.24806504839505
2925	ENSG00000104450.13	SPAG1	563	100.0	91.24806504839505
2795	ENSG00000103274.11	NUBP1	563	100.0	91.24806504839505
2842	ENSG00000103642.12	LACTB	563	100.0	91.24806504839505
2829	ENSG00000103510.20	KAT8	563	100.0	91.24806504839505
2830	ENSG00000103512.15	NOMO1	563	100.0	91.24806504839505
2834	ENSG00000103540.16	CCP110	563	100.0	91.24806504839505
2835	ENSG00000103544.15	VPS35L	563	100.0	91.24806504839505
2837	ENSG00000103549.22	RNF40	563	100.0	91.24806504839505
2838	ENSG00000103550.14	KNOP1	563	100.0	91.24806504839505
2840	ENSG00000103591.13	AAGAB	563	100.0	91.24806504839505
2841	ENSG00000103599.20	IQCH	563	100.0	91.24806504839505
2844	ENSG00000103653.16	CSK	563	100.0	91.24806504839505
2827	ENSG00000103502.14	CDIPT	563	100.0	91.24806504839505
2845	ENSG00000103657.14	HERC1	563	100.0	91.24806504839505
2846	ENSG00000103671.10	TRIP4	563	100.0	91.24806504839505
2847	ENSG00000103707.10	MTFMT	563	100.0	91.24806504839505
2852	ENSG00000103769.10	RAB11A	563	100.0	91.24806504839505
2853	ENSG00000103811.18	CTSH	563	100.0	91.24806504839505
2855	ENSG00000103852.13	TTC23	563	100.0	91.24806504839505
2856	ENSG00000103855.18	CD276	563	100.0	91.24806504839505
2857	ENSG00000103876.13	FAH	563	100.0	91.24806504839505
2828	ENSG00000103507.14	BCKDK	563	100.0	91.24806504839505
2826	ENSG00000103496.15	STX4	563	100.0	91.24806504839505
2859	ENSG00000103932.12	RPAP1	563	100.0	91.24806504839505
2808	ENSG00000103356.18	EARS2	563	100.0	91.24806504839505
2796	ENSG00000103275.21	UBE2I	563	100.0	91.24806504839505
2800	ENSG00000103319.12	EEF2K	563	100.0	91.24806504839505
2801	ENSG00000103326.12	CAPN15	563	100.0	91.24806504839505
2802	ENSG00000103335.22	PIEZO1	563	100.0	91.24806504839505
2803	ENSG00000103342.13	GSPT1	563	100.0	91.24806504839505
2804	ENSG00000103343.13	ZNF174	563	100.0	91.24806504839505
2805	ENSG00000103351.13	CLUAP1	563	100.0	91.24806504839505
2806	ENSG00000103353.16	UBFD1	563	100.0	91.24806504839505
2809	ENSG00000103363.15	ELOB	563	100.0	91.24806504839505
2825	ENSG00000103495.14	MAZ	563	100.0	91.24806504839505
2810	ENSG00000103365.15	GGA2	563	100.0	91.24806504839505
2813	ENSG00000103404.14	USP31	563	100.0	91.24806504839505
2814	ENSG00000103415.12	HMOX2	563	100.0	91.24806504839505
2815	ENSG00000103423.14	DNAJA3	563	100.0	91.24806504839505
2816	ENSG00000103429.11	BFAR	563	100.0	91.24806504839505
2820	ENSG00000103479.16	RBL2	563	100.0	91.24806504839505
2823	ENSG00000103490.14	PYCARD	563	100.0	91.24806504839505
2824	ENSG00000103494.15	RPGRIP1L	563	100.0	91.24806504839505
2858	ENSG00000103888.17	CEMIP	563	100.0	91.24806504839505
2860	ENSG00000103942.13	HOMER2	563	100.0	91.24806504839505
2923	ENSG00000104442.10	ARMC1	563	100.0	91.24806504839505
2908	ENSG00000104365.16	IKBKB	563	100.0	91.24806504839505
2895	ENSG00000104312.8	RIPK2	563	100.0	91.24806504839505
2897	ENSG00000104320.14	NBN	563	100.0	91.24806504839505
2900	ENSG00000104325.7	DECR1	563	100.0	91.24806504839505
2902	ENSG00000104331.9	BPNT2	563	100.0	91.24806504839505
2904	ENSG00000104341.17	LAPTM4B	563	100.0	91.24806504839505
2905	ENSG00000104343.21	UBE2W	563	100.0	91.24806504839505
2906	ENSG00000104356.11	POP1	563	100.0	91.24806504839505
2907	ENSG00000104361.10	NIPAL2	563	100.0	91.24806504839505
2909	ENSG00000104368.19	PLAT	563	100.0	91.24806504839505
2892	ENSG00000104267.10	CA2	563	100.0	91.24806504839505
2912	ENSG00000104375.17	STK3	563	100.0	91.24806504839505
2913	ENSG00000104381.14	GDAP1	563	100.0	91.24806504839505
2914	ENSG00000104388.15	RAB2A	563	100.0	91.24806504839505
2915	ENSG00000104408.11	EIF3E	563	100.0	91.24806504839505
2916	ENSG00000104412.8	EMC2	563	100.0	91.24806504839505
2919	ENSG00000104419.17	NDRG1	563	100.0	91.24806504839505
2920	ENSG00000104427.12	ZC2HC1A	563	100.0	91.24806504839505
2921	ENSG00000104432.14	IL7	563	100.0	91.24806504839505
2894	ENSG00000104299.15	INTS9	563	100.0	91.24806504839505
2890	ENSG00000104231.11	ZFAND1	563	100.0	91.24806504839505
2861	ENSG00000103966.11	EHD4	563	100.0	91.24806504839505
2875	ENSG00000104129.10	DNAJC17	563	100.0	91.24806504839505
2862	ENSG00000103978.16	TMEM87A	563	100.0	91.24806504839505
2863	ENSG00000103994.18	ZNF106	563	100.0	91.24806504839505
2864	ENSG00000103995.14	CEP152	563	100.0	91.24806504839505
44658	ENSG00000260261.2	AC124944.2	563	100.0	91.24806504839505
2867	ENSG00000104047.15	DTWD1	563	100.0	91.24806504839505
2870	ENSG00000104064.18	GABPB1	563	100.0	91.24806504839505
2871	ENSG00000104067.17	TJP1	563	100.0	91.24806504839505
2873	ENSG00000104093.14	DMXL2	563	100.0	91.24806504839505
2876	ENSG00000104131.13	EIF3J	563	100.0	91.24806504839505
2889	ENSG00000104228.13	TRIM35	563	100.0	91.24806504839505
2877	ENSG00000104133.15	SPG11	563	100.0	91.24806504839505
2879	ENSG00000104142.11	VPS18	563	100.0	91.24806504839505
2881	ENSG00000104154.7	SLC30A4	563	100.0	91.24806504839505
2882	ENSG00000104164.12	BLOC1S6	563	100.0	91.24806504839505
2885	ENSG00000104213.13	PDGFRL	563	100.0	91.24806504839505
2886	ENSG00000104218.16	CSPP1	563	100.0	91.24806504839505
2887	ENSG00000104219.13	ZDHHC2	563	100.0	91.24806504839505
2888	ENSG00000104221.13	BRF2	563	100.0	91.24806504839505
2544	ENSG00000101474.12	APMAP	563	100.0	91.24806504839505
2541	ENSG00000101464.11	PIGU	563	100.0	91.24806504839505
3055	ENSG00000105223.20	PLD3	563	100.0	91.24806504839505
2201	ENSG00000100142.16	POLR2F	563	100.0	91.24806504839505
2191	ENSG00000100105.18	PATZ1	563	100.0	91.24806504839505
2192	ENSG00000100106.22	TRIOBP	563	100.0	91.24806504839505
2193	ENSG00000100109.17	TFIP11	563	100.0	91.24806504839505
2194	ENSG00000100116.17	GCAT	563	100.0	91.24806504839505
2197	ENSG00000100124.15	ANKRD54	563	100.0	91.24806504839505
2198	ENSG00000100129.18	EIF3L	563	100.0	91.24806504839505
2199	ENSG00000100138.15	SNU13	563	100.0	91.24806504839505
2200	ENSG00000100139.13	MICALL1	563	100.0	91.24806504839505
2203	ENSG00000100147.14	CCDC134	563	100.0	91.24806504839505
2188	ENSG00000100100.13	PIK3IP1	563	100.0	91.24806504839505
2204	ENSG00000100150.20	DEPDC5	563	100.0	91.24806504839505
2205	ENSG00000100151.16	PICK1	563	100.0	91.24806504839505
2206	ENSG00000100154.14	TTC28	563	100.0	91.24806504839505
2213	ENSG00000100196.11	KDELR3	563	100.0	91.24806504839505
2215	ENSG00000100201.23	DDX17	563	100.0	91.24806504839505
2217	ENSG00000100207.20	TCF20	563	100.0	91.24806504839505
2218	ENSG00000100209.11	HSCB	563	100.0	91.24806504839505
2219	ENSG00000100211.10	CBY1	563	100.0	91.24806504839505
2190	ENSG00000100104.13	SRRD	563	100.0	91.24806504839505
2187	ENSG00000100099.21	HPS4	563	100.0	91.24806504839505
2222	ENSG00000100219.16	XBP1	563	100.0	91.24806504839505
2168	ENSG00000100034.14	PPM1F	563	100.0	91.24806504839505
2153	ENSG00000099994.11	SUSD2	563	100.0	91.24806504839505
2154	ENSG00000099995.19	SF3A1	563	100.0	91.24806504839505
2156	ENSG00000099999.15	RNF215	563	100.0	91.24806504839505
2157	ENSG00000100003.18	SEC14L2	563	100.0	91.24806504839505
2160	ENSG00000100023.19	PPIL2	563	100.0	91.24806504839505
2164	ENSG00000100029.18	PES1	563	100.0	91.24806504839505
2165	ENSG00000100030.15	MAPK1	563	100.0	91.24806504839505
24489	ENSG00000223705.9	NSUN5P1	563	100.0	91.24806504839505
2173	ENSG00000100056.12	ESS2	563	100.0	91.24806504839505
2186	ENSG00000100097.12	LGALS1	563	100.0	91.24806504839505
2174	ENSG00000100058.12	CRYBB2P1	563	100.0	91.24806504839505
2175	ENSG00000100060.18	MFNG	563	100.0	91.24806504839505
2176	ENSG00000100065.15	CARD10	563	100.0	91.24806504839505
2177	ENSG00000100068.13	LRP5L	563	100.0	91.24806504839505
2178	ENSG00000100075.10	SLC25A1	563	100.0	91.24806504839505
2181	ENSG00000100079.7	LGALS2	563	100.0	91.24806504839505
2182	ENSG00000100083.19	GGA1	563	100.0	91.24806504839505
2183	ENSG00000100084.14	HIRA	563	100.0	91.24806504839505
2220	ENSG00000100216.6	TOMM22	563	100.0	91.24806504839505
2223	ENSG00000100220.12	RTCB	563	100.0	91.24806504839505
2151	ENSG00000099991.18	CABIN1	563	100.0	91.24806504839505
2265	ENSG00000100324.14	TAB1	563	100.0	91.24806504839505
2254	ENSG00000100300.18	TSPO	563	100.0	91.24806504839505
2256	ENSG00000100304.13	TTLL12	563	100.0	91.24806504839505
2257	ENSG00000100307.13	CBX7	563	100.0	91.24806504839505
2258	ENSG00000100311.17	PDGFB	563	100.0	91.24806504839505
44312	ENSG00000259781.1	HMGB1P6	563	100.0	91.24806504839505
2261	ENSG00000100316.16	RPL3	563	100.0	91.24806504839505
2262	ENSG00000100319.13	ZMAT5	563	100.0	91.24806504839505
2263	ENSG00000100320.23	RBFOX2	563	100.0	91.24806504839505
2266	ENSG00000100325.15	ASCC2	563	100.0	91.24806504839505
2251	ENSG00000100297.16	MCM5	563	100.0	91.24806504839505
2267	ENSG00000100330.16	MTMR3	563	100.0	91.24806504839505
2268	ENSG00000100335.15	MIEF1	563	100.0	91.24806504839505
2271	ENSG00000100342.21	APOL1	563	100.0	91.24806504839505
2273	ENSG00000100345.22	MYH9	563	100.0	91.24806504839505
2275	ENSG00000100347.15	SAMM50	563	100.0	91.24806504839505
2276	ENSG00000100348.10	TXN2	563	100.0	91.24806504839505
2277	ENSG00000100350.15	FOXRED2	563	100.0	91.24806504839505
26230	ENSG00000226360.5	RPL10AP6	563	100.0	91.24806504839505
2253	ENSG00000100299.18	ARSA	563	100.0	91.24806504839505
2250	ENSG00000100296.14	THOC5	563	100.0	91.24806504839505
2224	ENSG00000100221.10	JOSD1	563	100.0	91.24806504839505
2234	ENSG00000100246.13	DNAL4	563	100.0	91.24806504839505
2225	ENSG00000100225.18	FBXO7	563	100.0	91.24806504839505
2226	ENSG00000100226.16	GTPBP1	563	100.0	91.24806504839505
2227	ENSG00000100227.18	POLDIP3	563	100.0	91.24806504839505
2228	ENSG00000100228.12	RAB36	563	100.0	91.24806504839505
2230	ENSG00000100239.16	PPP6R2	563	100.0	91.24806504839505
2231	ENSG00000100241.21	SBF1	563	100.0	91.24806504839505
2232	ENSG00000100242.15	SUN2	563	100.0	91.24806504839505
2233	ENSG00000100243.21	CYB5R3	563	100.0	91.24806504839505
2237	ENSG00000100258.18	LMF2	563	100.0	91.24806504839505
2249	ENSG00000100294.13	MCAT	563	100.0	91.24806504839505
2238	ENSG00000100263.14	RHBDD3	563	100.0	91.24806504839505
2239	ENSG00000100266.19	PACSIN2	563	100.0	91.24806504839505
2240	ENSG00000100271.17	TTLL1	563	100.0	91.24806504839505
2242	ENSG00000100280.16	AP1B1	563	100.0	91.24806504839505
2243	ENSG00000100281.14	HMGXB4	563	100.0	91.24806504839505
2244	ENSG00000100284.21	TOM1	563	100.0	91.24806504839505
2247	ENSG00000100290.3	BIK	563	100.0	91.24806504839505
2248	ENSG00000100292.18	HMOX1	563	100.0	91.24806504839505
2152	ENSG00000099992.16	TBC1D10A	563	100.0	91.24806504839505
2146	ENSG00000099968.18	BCL2L13	563	100.0	91.24806504839505
2280	ENSG00000100354.21	TNRC6B	563	100.0	91.24806504839505
2064	ENSG00000096654.15	ZNF184	563	100.0	91.24806504839505
2054	ENSG00000096070.19	BRPF3	563	100.0	91.24806504839505
2055	ENSG00000096080.12	MRPS18A	563	100.0	91.24806504839505
41585	ENSG00000255284.2	AP006621.3	563	100.0	91.24806504839505
2057	ENSG00000096092.6	TMEM14A	563	100.0	91.24806504839505
2058	ENSG00000096093.16	EFHC1	563	100.0	91.24806504839505
2060	ENSG00000096384.20	HSP90AB1	563	100.0	91.24806504839505
2062	ENSG00000096401.8	CDC5L	563	100.0	91.24806504839505
2063	ENSG00000096433.11	ITPR3	563	100.0	91.24806504839505
2065	ENSG00000096696.14	DSP	563	100.0	91.24806504839505
2052	ENSG00000096060.15	FKBP5	563	100.0	91.24806504839505
2066	ENSG00000096717.12	SIRT1	563	100.0	91.24806504839505
2067	ENSG00000096746.17	HNRNPH3	563	100.0	91.24806504839505
2069	ENSG00000096968.14	JAK2	563	100.0	91.24806504839505
2071	ENSG00000097007.19	ABL1	563	100.0	91.24806504839505
2072	ENSG00000097021.20	ACOT7	563	100.0	91.24806504839505
2073	ENSG00000097033.14	SH3GLB1	563	100.0	91.24806504839505
2074	ENSG00000097046.13	CDC7	563	100.0	91.24806504839505
2075	ENSG00000097096.9	SYDE2	563	100.0	91.24806504839505
2053	ENSG00000096063.16	SRPK1	563	100.0	91.24806504839505
24521	ENSG00000223745.8	CCDC18-AS1	563	100.0	91.24806504839505
2077	ENSG00000099194.6	SCD	563	100.0	91.24806504839505
2033	ENSG00000095574.12	IKZF5	563	100.0	91.24806504839505
2020	ENSG00000095209.12	TMEM38B	563	100.0	91.24806504839505
2021	ENSG00000095261.14	PSMD5	563	100.0	91.24806504839505
2023	ENSG00000095319.14	NUP188	563	100.0	91.24806504839505
2024	ENSG00000095321.17	CRAT	563	100.0	91.24806504839505
2026	ENSG00000095380.11	NANS	563	100.0	91.24806504839505
2030	ENSG00000095485.18	CWF19L1	563	100.0	91.24806504839505
2031	ENSG00000095539.15	SEMA4G	563	100.0	91.24806504839505
2032	ENSG00000095564.14	BTAF1	563	100.0	91.24806504839505
2034	ENSG00000095585.17	BLNK	563	100.0	91.24806504839505
26083	ENSG00000226137.5	BAIAP2-DT	563	100.0	91.24806504839505
26050	ENSG00000226084.5	AC113935.1	563	100.0	91.24806504839505
2038	ENSG00000095637.22	SORBS1	563	100.0	91.24806504839505
2040	ENSG00000095739.11	BAMBI	563	100.0	91.24806504839505
2043	ENSG00000095787.23	WAC	563	100.0	91.24806504839505
2044	ENSG00000095794.19	CREM	563	100.0	91.24806504839505
2045	ENSG00000095906.17	NUBP2	563	100.0	91.24806504839505
2048	ENSG00000095951.17	HIVEP1	563	100.0	91.24806504839505
41602	ENSG00000255302.5	EID1	563	100.0	91.24806504839505
2076	ENSG00000099139.14	PCSK5	563	100.0	91.24806504839505
2078	ENSG00000099203.7	TMED1	563	100.0	91.24806504839505
2142	ENSG00000099956.20	SMARCB1	563	100.0	91.24806504839505
2129	ENSG00000099875.15	MKNK2	563	100.0	91.24806504839505
2114	ENSG00000099800.8	TIMM13	563	100.0	91.24806504839505
2115	ENSG00000099804.9	CDC34	563	100.0	91.24806504839505
2118	ENSG00000099814.16	CEP170B	563	100.0	91.24806504839505
2119	ENSG00000099817.12	POLR2E	563	100.0	91.24806504839505
2120	ENSG00000099821.14	POLRMT	563	100.0	91.24806504839505
26129	ENSG00000226210.3	WASH8P	563	100.0	91.24806504839505
2124	ENSG00000099849.15	RASSF7	563	100.0	91.24806504839505
2125	ENSG00000099860.9	GADD45B	563	100.0	91.24806504839505
2130	ENSG00000099889.14	ARVCF	563	100.0	91.24806504839505
2112	ENSG00000099795.7	NDUFB7	563	100.0	91.24806504839505
2131	ENSG00000099899.15	TRMT2A	563	100.0	91.24806504839505
2132	ENSG00000099901.17	RANBP1	563	100.0	91.24806504839505
2133	ENSG00000099904.16	ZDHHC8	563	100.0	91.24806504839505
2134	ENSG00000099910.17	KLHL22	563	100.0	91.24806504839505
2135	ENSG00000099917.17	MED15	563	100.0	91.24806504839505
2137	ENSG00000099940.12	SNAP29	563	100.0	91.24806504839505
2138	ENSG00000099942.13	CRKL	563	100.0	91.24806504839505
2139	ENSG00000099949.21	LZTR1	563	100.0	91.24806504839505
2113	ENSG00000099797.15	TECR	563	100.0	91.24806504839505
2111	ENSG00000099785.10	MARCHF2	563	100.0	91.24806504839505
2079	ENSG00000099204.20	ABLIM1	563	100.0	91.24806504839505
2090	ENSG00000099326.9	MZF1	563	100.0	91.24806504839505
2080	ENSG00000099219.14	ERMP1	563	100.0	91.24806504839505
2081	ENSG00000099246.17	RAB18	563	100.0	91.24806504839505
2082	ENSG00000099250.18	NRP1	563	100.0	91.24806504839505
2084	ENSG00000099256.19	PRTFDC1	563	100.0	91.24806504839505
2086	ENSG00000099282.10	TSPAN15	563	100.0	91.24806504839505
2087	ENSG00000099284.15	MACROH2A2	563	100.0	91.24806504839505
2088	ENSG00000099290.17	WASHC2A	563	100.0	91.24806504839505
2089	ENSG00000099308.10	MAST3	563	100.0	91.24806504839505
2091	ENSG00000099330.9	OCEL1	563	100.0	91.24806504839505
2110	ENSG00000099783.12	HNRNPM	563	100.0	91.24806504839505
2092	ENSG00000099331.13	MYO9B	563	100.0	91.24806504839505
2093	ENSG00000099337.5	KCNK6	563	100.0	91.24806504839505
2095	ENSG00000099341.11	PSMD8	563	100.0	91.24806504839505
2096	ENSG00000099364.18	FBXL19	563	100.0	91.24806504839505
2099	ENSG00000099381.18	SETD1A	563	100.0	91.24806504839505
2100	ENSG00000099385.12	BCL7C	563	100.0	91.24806504839505
2103	ENSG00000099622.14	CIRBP	563	100.0	91.24806504839505
2104	ENSG00000099624.8	ATP5F1D	563	100.0	91.24806504839505
2279	ENSG00000100353.18	EIF3D	563	100.0	91.24806504839505
2282	ENSG00000100360.15	IFT27	563	100.0	91.24806504839505
2539	ENSG00000101460.13	MAP1LC3A	563	100.0	91.24806504839505
2447	ENSG00000101146.13	RAE1	563	100.0	91.24806504839505
2436	ENSG00000101084.18	RAB5IF	563	100.0	91.24806504839505
2437	ENSG00000101096.20	NFATC2	563	100.0	91.24806504839505
44389	ENSG00000259891.1	AC107375.1	563	100.0	91.24806504839505
2439	ENSG00000101104.13	PABPC1L	563	100.0	91.24806504839505
2440	ENSG00000101109.12	STK4	563	100.0	91.24806504839505
2442	ENSG00000101126.18	ADNP	563	100.0	91.24806504839505
2443	ENSG00000101132.10	PFDN4	563	100.0	91.24806504839505
2445	ENSG00000101138.12	CSTF1	563	100.0	91.24806504839505
2448	ENSG00000101150.18	TPD52L2	563	100.0	91.24806504839505
2430	ENSG00000101052.13	IFT52	563	100.0	91.24806504839505
2449	ENSG00000101152.11	DNAJC5	563	100.0	91.24806504839505
2450	ENSG00000101158.15	NELFCD	563	100.0	91.24806504839505
2451	ENSG00000101160.14	CTSZ	563	100.0	91.24806504839505
2452	ENSG00000101161.8	PRPF6	563	100.0	91.24806504839505
2454	ENSG00000101166.16	PRELID3B	563	100.0	91.24806504839505
2456	ENSG00000101181.17	MTG2	563	100.0	91.24806504839505
2457	ENSG00000101182.15	PSMA7	563	100.0	91.24806504839505
2460	ENSG00000101189.7	MRGBP	563	100.0	91.24806504839505
2434	ENSG00000101079.21	NDRG3	563	100.0	91.24806504839505
2428	ENSG00000101040.19	ZMYND8	563	100.0	91.24806504839505
2462	ENSG00000101191.17	DIDO1	563	100.0	91.24806504839505
2413	ENSG00000100949.14	RABGGTA	563	100.0	91.24806504839505
2403	ENSG00000100902.11	PSMA6	563	100.0	91.24806504839505
2404	ENSG00000100906.11	NFKBIA	563	100.0	91.24806504839505
2405	ENSG00000100908.14	EMC9	563	100.0	91.24806504839505
2406	ENSG00000100911.16	PSME2	563	100.0	91.24806504839505
2408	ENSG00000100918.13	REC8	563	100.0	91.24806504839505
2410	ENSG00000100934.15	SEC23A	563	100.0	91.24806504839505
2411	ENSG00000100938.18	GMPR2	563	100.0	91.24806504839505
2412	ENSG00000100941.9	PNN	563	100.0	91.24806504839505
2415	ENSG00000100979.15	PLTP	563	100.0	91.24806504839505
2427	ENSG00000101019.22	UQCC1	563	100.0	91.24806504839505
2416	ENSG00000100982.12	PCIF1	563	100.0	91.24806504839505
2417	ENSG00000100983.12	GSS	563	100.0	91.24806504839505
2420	ENSG00000100991.12	TRPC4AP	563	100.0	91.24806504839505
